label,total_minutes,switch_count,longest_session_minutes,productive_minutes,productive_ratio,tod_morning_minutes,tod_afternoon_minutes,tod_evening_minutes,tod_night_minutes,study_minutes,social_minutes,entertainment_minutes,productivity_minutes,travel_minutes,category_count,category_entropy
drop_off,226.58,3.09,60.2,71.79,0.3168,44.02,60.35,102.85,78.87,31.12,81.74,68.7,40.67,26.12,5,2.185222
drop_off,352.78,3.08,62.57,112.16,0.3179,32.57,56.19,63.28,104.83,49.92,65.78,86.47,62.24,30.28,5,2.246996
drop_off,306.67,2.72,66.34,71.59,0.2335,31.77,66.79,95.85,88.41,39.76,68.57,106.86,31.83,29.61,5,2.135136
drop_off,321.53,4.12,92.88,84.97,0.2643,33.33,89.29,79.49,87.73,51.42,55.48,114.48,33.55,16.64,4,2.067601
drop_off,325.04,3.53,73.6,122.53,0.377,45.86,61.75,107.96,115.57,62.88,42.12,88.23,59.65,19.58,4,2.184115
drop_off,223.26,3.23,92.59,69.32,0.3105,40.17,86.72,98.6,106.54,29.23,60.56,79.59,40.09,20.81,5,2.166967
drop_off,271.57,4.42,78.63,97.84,0.3603,50.62,52.46,94.41,71.88,52.8,48.92,128.76,45.04,21.63,5,2.081912
drop_off,316.16,3.8,74.2,86.99,0.2752,50.51,60.31,75.75,105.44,27.88,51.94,124.15,59.12,19.18,4,2.036415
drop_off,275.26,3.08,88.85,66.75,0.2425,49.2,71.78,90.32,79.93,36.09,45.11,66.62,30.66,27.0,5,2.242057
drop_off,303.06,2.18,95.3,89.46,0.2952,51.35,78.93,107.81,115.91,56.54,50.84,88.35,32.92,21.46,5,2.171532
drop_off,305.66,3.0,76.29,105.58,0.3454,41.68,84.56,104.59,70.53,50.24,56.37,87.25,55.34,24.23,5,2.220917
drop_off,245.88,1.84,65.12,130.91,0.5324,43.11,86.97,72.22,88.86,66.02,41.47,67.47,64.89,30.57,5,2.260829
drop_off,286.12,3.67,76.62,95.7,0.3345,24.1,74.84,70.69,88.4,60.14,54.18,128.53,35.56,17.39,4,2.04607
drop_off,330.89,3.08,90.87,59.01,0.1783,33.18,71.57,71.29,89.85,31.7,55.56,64.96,27.32,17.46,4,2.172019
drop_off,286.83,3.67,97.66,115.37,0.4022,43.41,70.23,63.68,92.56,66.9,77.83,88.51,48.46,18.41,4,2.179006
drop_off,266.93,2.38,80.79,74.6,0.2795,37.03,79.89,101.48,101.52,45.91,86.69,108.68,28.69,32.15,5,2.126995
drop_off,328.92,1.64,87.75,86.57,0.2632,27.73,55.15,99.02,70.9,41.87,59.77,90.48,44.7,30.81,5,2.220917
drop_off,225.9,4.15,63.54,99.26,0.4394,51.88,51.09,67.7,92.78,34.65,66.01,74.22,64.61,22.81,5,2.206369
drop_off,264.85,2.57,92.7,91.26,0.3446,40.29,57.34,88.6,94.27,62.26,48.78,75.3,29.0,32.95,5,2.232177
drop_off,338.64,3.99,71.62,93.68,0.2766,54.82,54.63,75.2,97.73,46.22,85.12,103.48,47.45,34.68,5,2.201115
drop_off,331.13,4.24,89.47,130.47,0.394,40.92,66.3,70.6,102.26,74.26,57.13,76.62,56.21,32.26,5,2.265567
drop_off,306.03,3.97,80.3,60.31,0.1971,55.78,73.23,63.24,84.47,31.21,58.53,108.38,29.1,15.36,4,2.013952
drop_off,300.37,2.71,83.91,125.33,0.4173,42.33,87.7,81.04,101.22,71.75,62.66,77.87,53.59,31.15,5,2.261984
drop_off,333.13,3.74,87.04,119.75,0.3595,48.35,84.17,64.48,96.11,68.48,81.51,104.92,51.27,30.19,5,2.213102
drop_off,240.33,3.2,71.78,112.35,0.4675,48.71,85.49,88.47,109.61,64.18,71.84,99.81,48.17,17.94,4,2.160084
drop_off,339.96,2.17,91.22,133.29,0.3921,48.84,67.19,88.2,118.03,72.66,45.42,118.74,60.62,31.14,5,2.178718
drop_off,227.67,2.87,76.71,82.03,0.3603,52.53,75.68,68.7,80.8,56.11,67.9,70.85,25.92,27.8,5,2.205798
drop_off,298.63,4.22,86.01,108.86,0.3645,52.75,70.81,92.86,98.06,74.73,70.34,82.8,34.12,28.25,5,2.206016
drop_off,222.45,3.49,99.26,102.33,0.46,52.87,72.65,81.71,71.5,65.94,40.15,84.13,36.39,23.15,5,2.182915
drop_off,332.64,3.48,63.74,105.45,0.317,41.62,72.92,77.24,101.52,64.2,78.16,98.12,41.25,17.93,4,2.146216
drop_off,349.28,4.15,90.66,83.3,0.2385,49.83,62.55,76.84,116.19,35.83,80.44,66.88,47.47,31.61,5,2.232371
drop_off,236.83,3.82,93.99,123.25,0.5204,32.7,85.96,102.73,111.63,67.17,59.93,70.43,56.09,26.75,5,2.258198
drop_off,242.99,4.22,75.57,87.66,0.3607,55.95,54.67,108.98,89.36,62.62,73.39,95.97,25.04,27.01,5,2.146007
drop_off,248.29,1.58,97.81,61.79,0.2489,36.01,52.24,92.41,74.01,29.06,70.59,117.65,32.73,31.47,5,2.078995
drop_off,308.18,3.39,67.84,83.17,0.2699,42.64,67.73,80.56,77.18,28.66,42.72,88.55,54.51,18.54,4,2.131951
drop_off,322.2,2.34,66.49,72.22,0.2241,46.86,67.96,66.99,90.16,36.03,40.84,94.67,36.19,23.85,5,2.14291
drop_off,340.82,4.12,89.0,107.42,0.3152,50.43,86.91,106.15,119.1,58.57,57.23,98.88,48.85,16.84,4,2.153086
drop_off,299.16,3.52,70.51,99.3,0.3319,55.05,57.94,82.69,74.46,71.62,78.89,61.59,27.67,33.73,5,2.214674
drop_off,238.57,2.7,78.69,110.88,0.4648,53.67,68.57,70.25,119.81,71.57,86.53,74.18,39.32,33.32,5,2.232673
drop_off,347.07,2.77,93.01,87.05,0.2508,55.35,62.71,83.39,97.31,58.9,48.17,86.59,28.14,19.38,4,2.145324
drop_off,356.7,2.42,83.7,76.41,0.2142,47.23,56.75,88.94,72.39,43.8,62.37,122.4,32.62,25.9,5,2.086309
drop_off,340.98,1.66,78.07,66.42,0.1948,45.83,83.28,79.92,96.71,39.7,80.87,90.18,26.72,20.7,5,2.100565
drop_off,349.88,1.73,93.36,124.89,0.357,44.45,85.13,104.71,99.45,70.25,64.98,95.94,54.64,33.3,5,2.245672
drop_off,335.83,3.14,89.38,62.85,0.1872,39.72,79.25,90.32,81.69,30.12,65.97,128.16,32.74,18.43,4,1.982896
drop_off,279.64,2.03,87.26,126.31,0.4517,34.19,51.17,71.45,107.51,66.32,66.97,121.37,59.99,31.96,5,2.199932
drop_off,354.37,3.54,99.78,82.57,0.233,38.51,78.0,80.13,116.91,26.15,69.43,110.34,56.42,23.57,5,2.100416
drop_off,253.03,1.51,81.62,101.45,0.4009,26.7,83.63,69.02,101.46,45.25,47.33,115.47,56.2,22.3,5,2.125595
drop_off,265.9,2.51,99.55,97.65,0.3672,53.99,77.47,80.25,77.52,32.96,73.94,106.17,64.69,15.3,4,2.089995
drop_off,230.2,2.69,78.27,120.05,0.5215,43.01,51.58,89.53,108.63,57.57,43.64,99.94,62.48,21.55,5,2.172033
drop_off,257.59,1.98,95.69,95.86,0.3721,25.21,63.24,61.7,100.26,46.5,54.44,98.27,49.36,15.32,4,2.132597
drop_off,322.15,3.02,71.67,104.81,0.3253,28.16,85.3,76.89,106.77,58.12,88.75,101.88,46.69,28.83,5,2.193943
drop_off,291.71,2.87,92.41,107.37,0.3681,53.21,77.81,82.07,87.85,56.48,54.18,91.63,50.89,25.91,5,2.219158
drop_off,245.07,3.47,61.05,110.83,0.4522,43.7,61.0,99.01,118.18,69.76,59.52,73.72,41.07,30.38,5,2.251473
drop_off,228.89,1.95,84.95,120.33,0.5257,53.29,70.23,95.93,77.7,56.39,64.74,97.25,63.93,22.69,5,2.202068
drop_off,336.77,3.1,87.26,89.08,0.2645,24.02,75.74,94.12,109.62,41.01,64.7,112.48,48.07,30.81,5,2.168057
drop_off,271.62,2.67,89.11,120.1,0.4422,34.62,68.27,61.92,103.65,59.78,73.18,120.75,60.32,30.11,5,2.191619
drop_off,243.51,2.05,80.94,102.02,0.419,38.74,65.76,67.02,111.32,69.99,77.32,119.67,32.04,20.37,5,2.092021
none,588.96,12.47,174.74,211.88,0.3597,153.03,136.66,222.87,104.62,112.28,174.2,145.69,99.59,51.97,5,2.223775
none,664.39,13.16,102.39,241.08,0.3629,146.15,196.69,221.86,67.79,158.71,108.59,86.5,82.37,49.22,5,2.223125
none,675.71,10.95,121.2,322.92,0.4779,130.79,192.37,122.27,136.05,136.69,80.62,182.45,186.24,26.08,5,2.105007
none,674.29,9.19,194.75,258.02,0.3827,164.96,177.04,111.88,82.04,102.75,104.31,53.59,155.27,47.29,5,2.190914
none,556.82,5.2,161.05,340.6,0.6117,121.23,179.24,221.16,61.32,171.61,86.9,77.18,168.98,46.41,5,2.165108
none,555.12,6.69,84.52,223.74,0.403,153.86,135.22,146.91,82.52,148.11,122.59,148.66,75.63,44.1,5,2.203436
none,547.96,12.86,178.1,238.54,0.4353,117.59,211.51,172.94,73.81,129.21,72.87,152.05,109.33,33.31,5,2.176377
none,540.83,10.97,157.2,267.68,0.495,80.91,224.05,205.09,53.52,192.19,175.18,87.21,75.5,57.33,5,2.164533
none,522.0,8.73,87.22,288.68,0.553,143.25,125.8,167.36,77.17,144.8,173.76,67.08,143.89,44.59,5,2.171643
none,463.74,5.37,119.71,324.58,0.6999,150.91,207.13,161.38,55.84,191.36,162.77,98.76,133.21,23.14,5,2.117812
none,514.36,6.99,100.11,313.52,0.6095,119.27,150.55,150.47,124.08,182.75,155.08,112.97,130.77,37.11,5,2.185421
none,604.02,7.17,165.52,265.71,0.4399,131.36,131.33,125.47,145.8,154.96,130.6,185.03,110.74,54.83,5,2.227292
none,666.73,12.51,185.9,373.61,0.5604,74.29,206.19,154.7,72.96,206.12,111.37,96.52,167.49,21.81,5,2.088742
none,598.31,12.27,175.92,302.87,0.5062,156.85,118.31,110.67,83.99,117.85,75.74,172.83,185.02,59.15,5,2.195169
none,438.79,7.03,182.13,260.45,0.5936,122.48,155.97,180.37,149.51,114.49,126.67,75.5,145.96,20.02,5,2.129809
none,557.56,10.37,132.93,321.99,0.5775,164.95,187.18,127.96,50.64,149.95,178.86,81.09,172.04,37.45,5,2.154973
none,525.24,13.59,143.1,310.49,0.5911,150.54,130.74,175.2,131.64,151.84,80.13,101.64,158.65,25.46,5,2.133327
none,621.63,4.07,116.58,190.4,0.3063,79.26,155.26,110.97,58.99,112.85,84.02,70.05,77.55,57.06,5,2.284515
none,493.63,5.65,136.6,210.7,0.4268,121.87,120.45,164.72,128.69,121.49,146.11,114.85,89.22,16.21,4,2.123051
none,663.96,8.84,125.47,256.11,0.3857,156.27,223.06,149.05,111.86,147.61,149.62,100.85,108.5,46.39,5,2.227592
none,562.84,11.3,127.1,333.44,0.5924,124.94,131.8,162.74,62.09,183.06,114.43,175.95,150.37,42.69,5,2.194312
none,551.88,13.26,158.65,250.1,0.4532,166.66,224.8,221.13,82.58,97.6,83.8,160.21,152.5,51.42,5,2.213666
none,474.86,13.55,167.94,297.22,0.6259,149.94,188.87,180.22,114.04,159.2,133.78,153.74,138.02,59.08,5,2.255377
none,491.43,6.45,149.31,254.45,0.5178,159.45,134.38,176.71,80.81,156.08,79.99,141.46,98.37,50.12,5,2.218339
none,538.65,12.08,114.78,296.05,0.5496,164.19,178.53,141.32,75.39,148.69,148.45,173.55,147.35,25.94,5,2.159594
none,640.8,12.25,183.27,326.34,0.5093,113.88,132.42,130.92,56.99,182.99,147.0,75.26,143.35,37.34,5,2.155187
none,444.41,5.13,138.84,297.71,0.6699,159.54,149.23,179.55,105.83,119.58,116.22,123.78,178.13,39.89,5,2.201766
none,667.89,11.93,127.66,207.07,0.31,149.06,213.56,175.76,67.33,119.16,157.48,155.38,87.91,19.93,4,2.118832
none,659.68,9.19,140.71,258.34,0.3916,126.89,151.92,135.27,124.0,121.84,132.79,181.56,136.51,59.24,5,2.245472
none,613.29,4.61,180.54,266.38,0.4344,145.06,229.71,202.23,70.2,134.66,82.16,139.24,131.72,34.72,5,2.193306
none,502.31,9.74,93.14,306.96,0.6111,76.64,210.22,129.56,71.01,126.25,137.45,164.05,180.71,57.76,5,2.238841
none,619.27,11.79,167.57,371.94,0.6006,128.69,151.79,112.88,80.28,197.82,62.74,70.89,174.11,43.86,5,2.085793
none,554.27,4.05,129.87,326.64,0.5893,117.01,135.25,181.22,59.29,168.45,83.14,135.69,158.19,24.82,5,2.127512
none,681.53,5.18,162.41,183.23,0.2689,140.04,165.24,165.99,116.02,107.42,78.11,71.25,75.81,25.36,5,2.208741
none,443.91,5.3,101.68,322.22,0.7259,82.1,196.6,163.58,122.3,162.7,70.71,65.78,159.52,35.13,5,2.114508
none,602.05,11.3,84.44,362.26,0.6017,127.19,161.77,150.48,103.61,201.06,171.89,77.71,161.19,46.15,5,2.158534
none,601.69,11.64,113.85,319.87,0.5316,80.05,144.13,204.78,118.3,144.64,157.35,158.73,175.22,20.18,5,2.133408
none,592.59,5.5,114.41,217.33,0.3667,82.88,210.8,180.97,120.06,106.87,61.05,143.09,110.46,64.1,5,2.247812
none,525.35,10.55,176.64,362.71,0.6904,91.46,190.03,181.54,62.82,206.12,160.76,59.24,156.59,52.11,5,2.142181
none,610.59,6.75,130.86,221.64,0.363,105.9,149.2,154.0,80.69,149.59,71.66,185.64,72.05,20.93,5,2.047787
none,670.25,4.26,198.81,188.69,0.2815,163.02,160.7,153.42,66.2,115.44,172.98,174.33,73.25,53.93,5,2.188443
none,490.01,13.64,131.75,226.62,0.4625,156.2,112.69,137.38,62.65,149.38,131.89,58.61,77.24,50.94,5,2.193295
none,503.16,12.28,162.13,346.15,0.6879,134.2,136.62,195.24,78.55,168.01,101.09,86.55,178.13,58.2,5,2.207041
none,494.92,13.14,156.78,248.9,0.5029,106.86,217.17,146.99,56.49,104.96,168.96,106.78,143.94,39.82,5,2.199202
none,545.13,6.46,137.55,361.01,0.6622,80.64,210.41,140.13,93.42,171.25,104.64,109.52,189.76,23.62,5,2.113906
none,458.75,4.27,189.38,318.89,0.6951,149.25,176.46,122.05,89.86,156.59,155.67,121.99,162.3,16.94,4,2.11876
none,628.5,12.12,160.42,190.22,0.3027,114.78,127.78,113.66,121.98,100.8,121.95,126.21,89.42,40.84,5,2.237177
none,683.29,6.47,135.43,300.13,0.4392,92.92,119.56,115.74,137.02,174.52,83.46,55.94,125.61,37.65,5,2.129176
none,523.89,11.04,82.97,256.75,0.4901,126.51,131.81,173.8,102.81,153.68,96.03,162.14,103.07,23.75,5,2.136184
none,522.39,4.05,103.88,262.65,0.5028,137.11,214.66,134.04,90.26,141.11,90.45,54.16,121.54,21.02,5,2.107895
none,643.87,12.23,89.47,323.07,0.5018,128.51,172.95,209.68,119.95,200.33,90.51,111.25,122.74,34.68,5,2.147807
none,553.5,7.3,150.72,281.43,0.5085,145.51,205.41,116.07,108.85,93.85,108.36,109.58,187.58,30.53,5,2.148328
none,603.3,9.44,192.98,205.2,0.3401,76.79,195.79,200.87,135.79,104.92,62.36,141.71,100.28,44.28,5,2.215615
none,594.08,11.84,85.08,192.71,0.3244,131.06,170.22,206.94,79.76,122.35,89.91,189.65,70.36,18.29,4,2.057131
none,645.83,10.39,157.76,370.12,0.5731,89.87,180.84,192.22,131.37,188.61,107.4,134.86,181.51,64.48,5,2.231141
none,529.38,6.16,114.4,261.9,0.4947,74.91,167.59,141.94,73.33,156.79,109.31,103.48,105.11,19.98,4,2.140675
none,475.29,9.95,149.94,220.64,0.4642,161.2,229.48,163.53,51.47,128.68,148.44,185.39,91.96,48.49,5,2.20273
none,614.99,4.26,136.07,289.15,0.4702,121.56,208.38,174.87,67.15,199.33,111.69,188.33,89.82,48.02,5,2.164116
none,453.15,10.28,91.41,185.59,0.4096,163.09,222.38,223.25,129.92,96.59,139.84,53.84,89.0,55.16,5,2.228653
none,491.15,11.8,133.83,332.23,0.6764,84.66,123.43,227.12,146.25,172.12,128.59,133.37,160.11,59.25,5,2.247596
none,620.05,12.15,182.17,299.62,0.4832,167.05,221.37,217.3,80.41,154.5,175.75,179.89,145.12,40.41,5,2.198305
none,465.94,13.27,148.53,305.09,0.6548,114.04,170.82,162.52,51.15,180.94,165.62,99.85,124.15,40.66,5,2.184535
none,474.87,4.94,181.11,288.56,0.6077,154.21,155.63,120.22,109.57,187.42,65.62,116.4,101.14,38.66,5,2.143883
none,453.79,9.9,174.98,247.84,0.5462,129.99,160.82,218.46,65.04,167.75,78.94,174.74,80.08,48.72,5,2.164237
none,618.81,4.5,85.18,320.24,0.5175,105.46,195.61,141.04,129.05,137.05,140.43,168.71,183.19,48.23,5,2.217878
none,635.43,5.77,114.09,253.38,0.3987,159.38,192.91,176.98,83.33,140.82,65.28,175.94,112.55,47.12,5,2.177551
none,528.12,10.41,101.81,284.56,0.5388,134.0,216.17,221.15,120.2,102.84,129.72,170.26,181.72,47.93,5,2.203576
none,503.59,4.26,134.37,279.23,0.5545,101.24,117.77,111.39,106.08,163.18,89.84,87.08,116.05,45.59,5,2.212792
none,456.57,8.07,145.11,294.83,0.6457,82.51,170.3,178.86,128.93,107.08,102.67,156.41,187.75,56.28,5,2.216982
none,487.72,5.37,111.02,288.08,0.5907,117.95,228.87,200.35,94.52,154.15,120.22,135.97,133.92,59.02,5,2.261328
none,579.7,12.3,150.38,285.78,0.493,145.67,196.97,152.93,125.55,140.99,67.61,91.99,144.79,25.72,5,2.13512
none,585.92,6.13,166.37,377.61,0.6445,159.44,151.01,227.72,54.38,187.78,164.78,150.06,189.83,20.4,5,2.123702
none,496.17,5.66,188.77,238.08,0.4798,97.84,146.25,127.36,62.46,156.76,99.89,166.21,81.33,16.1,4,2.078189
none,455.31,9.67,128.25,201.93,0.4435,76.32,200.67,168.11,141.16,128.15,83.19,90.48,73.79,16.41,4,2.135293
none,624.36,10.3,145.6,267.9,0.4291,165.64,197.54,213.96,96.17,182.69,91.04,125.35,85.21,52.65,5,2.203214
none,573.3,11.87,180.77,181.18,0.316,132.25,220.29,185.19,144.72,101.63,92.5,122.38,79.55,64.76,5,2.289325
none,571.94,7.96,154.23,298.58,0.5221,114.03,221.64,155.74,81.24,163.98,156.57,84.86,134.61,63.76,5,2.238768
none,662.06,5.11,153.64,211.67,0.3197,142.24,191.54,117.03,118.75,100.84,91.35,93.9,110.83,48.0,5,2.274058
none,554.22,4.7,89.43,287.0,0.5178,138.28,117.42,209.9,103.78,133.36,105.78,147.27,153.64,32.56,5,2.188031
none,630.54,5.26,141.76,281.76,0.4469,95.99,154.69,116.7,98.55,186.9,97.73,107.51,94.86,50.47,5,2.203628
none,442.78,9.8,101.47,309.45,0.6989,99.33,155.16,155.01,136.52,161.29,96.14,69.02,148.16,41.52,5,2.173534
none,634.23,11.89,111.46,315.68,0.4977,71.44,204.86,147.29,92.36,178.87,112.19,119.65,136.81,17.5,4,2.113363
none,524.69,7.09,118.27,291.54,0.5556,92.07,203.75,206.63,52.89,180.75,167.1,129.97,110.79,54.13,5,2.224127
none,464.02,12.54,102.12,307.19,0.662,111.87,194.07,116.5,89.65,192.84,155.87,172.62,114.34,54.16,5,2.217038
none,516.84,5.6,102.41,260.46,0.5039,87.49,145.29,225.59,129.82,162.99,66.44,147.27,97.47,48.76,5,2.188128
none,541.33,10.13,126.82,349.04,0.6448,80.37,131.23,195.1,59.99,195.76,116.87,106.17,153.27,53.19,5,2.210804
none,526.85,7.88,87.2,337.09,0.6398,146.05,227.53,111.8,97.46,206.69,174.79,124.68,130.4,40.85,5,2.178155
none,564.23,5.73,151.46,292.85,0.519,164.18,163.29,204.27,51.36,137.53,179.0,67.9,155.32,58.73,5,2.198283
none,638.5,12.12,89.14,332.84,0.5213,143.04,220.34,116.42,102.88,143.53,109.03,86.84,189.31,23.21,5,2.109063
none,489.49,7.86,170.31,308.61,0.6305,74.81,176.49,226.84,113.56,181.17,87.36,98.4,127.45,44.44,5,2.191125
none,525.81,11.51,140.42,253.45,0.482,157.86,153.44,200.29,145.0,121.77,97.17,67.28,131.69,42.87,5,2.221386
none,442.26,7.39,97.48,292.61,0.6616,89.68,215.61,123.37,144.45,171.1,96.66,101.44,121.51,47.61,5,2.218349
none,470.08,13.77,161.86,299.24,0.6366,132.08,207.87,120.18,93.84,175.55,152.37,136.07,123.69,51.82,5,2.232288
none,631.12,8.89,83.68,280.85,0.445,156.76,176.61,155.54,66.97,181.7,95.22,139.81,99.15,52.11,5,2.211518
none,448.92,10.07,126.44,302.67,0.6742,94.69,115.0,149.47,113.53,146.97,138.61,58.51,155.71,57.34,5,2.199545
none,438.63,5.45,154.9,328.2,0.7482,92.94,211.73,215.73,51.18,163.07,87.55,150.69,165.14,40.15,5,2.181939
none,653.04,7.96,136.9,358.13,0.5484,98.66,218.6,211.11,84.53,193.59,148.84,122.06,164.54,50.76,5,2.21558
none,474.78,12.26,105.23,300.51,0.6329,123.51,153.4,117.91,110.28,120.49,174.66,86.63,180.01,36.37,5,2.154929
none,486.54,12.0,160.34,310.85,0.6389,94.09,181.49,127.65,95.65,174.55,61.87,146.07,136.3,52.78,5,2.183376
none,560.61,8.26,150.36,344.22,0.614,121.45,128.6,216.41,119.06,169.33,148.24,162.55,174.9,43.39,5,2.209039
none,445.84,6.74,133.93,316.93,0.7109,83.75,155.22,114.37,58.95,209.18,129.45,68.6,107.74,38.97,5,2.122695
none,619.51,13.05,179.8,321.51,0.519,134.87,181.09,129.53,73.55,161.79,105.76,85.37,159.72,28.39,5,2.144243
none,577.68,7.92,178.03,289.48,0.5011,164.37,177.99,228.01,101.71,102.38,178.24,142.33,187.09,40.0,5,2.176289
none,563.82,12.16,81.79,235.29,0.4173,93.0,216.68,111.95,119.17,95.93,170.89,73.49,139.37,21.06,5,2.09816
none,530.34,10.71,146.97,225.83,0.4258,150.2,167.7,156.35,51.12,142.08,169.2,121.11,83.75,46.57,5,2.206164
none,451.74,6.35,146.36,240.18,0.5317,162.86,187.99,186.94,58.51,125.46,155.62,90.43,114.72,60.86,5,2.257394
none,562.69,10.42,103.4,223.59,0.3974,100.93,213.96,180.64,133.21,95.68,110.54,155.15,127.91,57.81,5,2.254522
none,635.43,8.04,101.89,188.01,0.2959,107.01,207.87,223.22,145.25,94.18,152.77,52.37,93.83,56.77,5,2.211034
none,582.96,13.72,160.21,221.45,0.3799,112.21,121.04,111.57,114.73,142.5,62.35,146.46,78.94,36.8,5,2.157333
none,668.2,6.25,113.86,206.28,0.3087,150.78,175.0,122.07,111.41,125.89,70.84,167.7,80.39,64.66,5,2.220116
none,669.82,11.73,171.23,323.67,0.4832,112.99,175.79,145.3,64.08,160.98,116.33,123.19,162.69,15.75,4,2.109784
none,568.92,9.28,144.79,302.72,0.5321,125.8,172.4,186.23,61.83,158.1,79.12,134.97,144.62,54.25,5,2.224269
none,567.58,12.03,131.45,318.76,0.5616,106.3,211.27,178.32,139.68,171.86,153.79,60.17,146.9,16.53,4,2.049193
none,436.08,11.64,123.02,246.54,0.5654,154.93,185.73,179.28,133.1,161.36,173.19,68.58,85.18,59.06,5,2.184485
none,478.56,12.97,124.23,279.1,0.5832,83.92,118.74,165.32,83.56,91.76,126.4,50.82,187.33,62.18,5,2.164609
none,511.73,5.38,115.62,330.15,0.6452,130.21,204.09,121.59,117.3,204.88,114.83,148.85,125.27,48.55,5,2.200162
none,647.04,8.36,101.24,259.81,0.4015,84.09,223.16,150.11,108.76,156.17,133.03,132.91,103.64,62.0,5,2.261964
none,546.81,6.66,95.83,363.14,0.6641,152.33,151.59,145.24,98.61,187.34,169.61,87.01,175.8,51.57,5,2.187983
none,647.1,12.45,124.06,291.82,0.451,153.05,195.24,112.17,123.43,128.28,75.17,168.29,163.54,22.08,5,2.102814
none,446.48,8.59,105.35,318.96,0.7144,83.6,211.71,166.4,67.76,137.92,167.82,107.4,181.04,62.53,5,2.238562
none,472.37,4.89,142.42,266.57,0.5643,164.53,208.02,131.93,118.88,157.2,146.53,160.26,109.37,15.25,4,2.106833
none,616.44,13.24,175.38,205.19,0.3329,107.31,167.78,117.07,85.14,118.84,110.36,104.53,86.35,61.7,5,2.287671
none,576.24,10.1,181.26,357.62,0.6206,158.59,123.1,207.95,58.62,173.76,70.98,130.41,183.85,63.74,5,2.199505
none,478.34,11.94,86.39,275.32,0.5756,126.95,133.95,113.94,57.09,99.7,149.26,81.84,175.61,55.85,5,2.210444
none,541.85,13.88,90.39,199.43,0.3681,120.42,204.22,177.41,82.72,127.67,174.84,85.9,71.76,50.03,5,2.188884
none,506.19,9.73,183.82,274.19,0.5417,111.21,125.78,140.85,145.65,187.29,128.1,115.57,86.9,44.65,5,2.189842
none,629.16,5.41,136.9,297.53,0.4729,150.48,207.31,119.92,140.17,139.61,175.12,161.02,157.92,40.73,5,2.203863
none,618.59,10.11,106.61,199.42,0.3224,88.32,166.19,145.61,147.08,98.49,65.45,99.25,100.94,43.07,5,2.257179
none,633.75,12.71,98.17,299.95,0.4733,122.99,158.68,142.76,104.57,177.4,122.88,173.38,122.54,27.1,5,2.149347
none,440.12,12.91,191.71,234.76,0.5334,120.34,175.66,226.12,81.79,141.51,125.75,188.56,93.25,64.82,5,2.235108
none,489.24,5.38,85.69,366.27,0.7487,103.4,163.46,163.32,77.67,200.54,135.67,168.97,165.74,35.29,5,2.173431
none,443.03,6.06,101.93,277.6,0.6266,152.47,181.29,174.9,83.33,133.21,102.29,100.99,144.38,34.85,5,2.204892
none,629.07,10.0,186.74,232.06,0.3689,79.97,120.0,122.01,127.89,102.86,143.98,152.29,129.21,48.3,5,2.233947
none,674.76,13.42,161.84,289.72,0.4294,75.4,194.32,130.18,52.38,101.37,62.29,95.99,188.35,29.75,5,2.101801
none,616.44,4.83,101.26,232.57,0.3773,70.07,119.92,126.23,93.77,134.51,158.11,180.5,98.06,49.93,5,2.21139
none,511.57,8.18,177.49,323.17,0.6317,161.9,119.47,123.32,71.46,185.27,164.63,58.33,137.91,22.9,5,2.063712
none,617.06,6.6,156.05,287.39,0.4657,131.76,113.84,143.9,145.59,111.97,175.99,141.65,175.42,49.32,5,2.213576
none,558.0,13.31,165.0,336.3,0.6027,128.99,153.94,113.37,73.06,181.8,161.34,114.92,154.5,42.54,5,2.199301
none,625.26,13.7,172.74,169.06,0.2704,71.22,192.8,179.48,50.3,97.89,107.12,184.03,71.17,46.1,5,2.17583
none,520.53,11.6,87.73,377.92,0.726,124.28,185.22,219.18,145.54,202.52,111.41,120.91,175.39,49.94,5,2.194481
none,687.53,11.6,109.24,274.26,0.3989,107.38,178.05,127.58,86.13,130.42,167.03,184.38,143.84,32.96,5,2.174391
none,448.37,7.98,131.42,282.77,0.6307,161.4,208.91,117.05,104.67,97.12,128.33,130.87,185.65,47.21,5,2.206577
none,616.45,6.67,161.63,222.59,0.3611,141.67,224.77,189.47,107.03,147.3,143.45,83.83,75.29,38.95,5,2.183266
none,505.13,8.91,125.24,345.31,0.6836,154.81,128.86,149.37,71.8,159.73,105.0,81.5,185.58,15.14,4,2.057283
none,594.55,12.99,102.04,268.16,0.451,80.58,174.47,132.05,56.11,189.41,85.5,103.13,78.75,27.76,5,2.108781
none,478.56,12.56,88.37,357.94,0.7479,143.72,113.83,114.78,139.5,203.64,77.93,160.5,154.29,30.39,5,2.113758
none,539.66,13.14,141.25,283.95,0.5262,94.3,128.18,218.34,58.84,171.21,60.67,157.0,112.74,42.05,5,2.151749
none,532.07,13.58,190.82,202.72,0.381,115.65,200.51,229.52,105.65,116.39,171.3,89.42,86.33,48.92,5,2.210173
none,685.33,9.94,130.82,317.0,0.4626,86.75,115.57,224.39,74.03,144.14,163.28,62.28,172.87,44.67,5,2.15623
none,604.47,9.21,89.33,361.56,0.5981,116.19,165.6,112.96,109.58,195.88,166.17,69.81,165.68,33.5,5,2.113592
none,430.29,9.51,101.71,224.29,0.5213,113.14,224.89,121.88,129.53,143.39,101.31,72.69,80.9,50.68,5,2.236609
